Country_Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Madagascar,MDG,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.643618,68.7816495,61.12500944,54.24420719,64.8522264,68.37171381,73.08905609,71.7556092,66.10046391,66.41475515,72.23226745,68.13010317,55.47505728,59.72373599,73.46174226,80.71873523,90.42908953,,
Maldives,MDV,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.4094607,568.8372912,635.6002096,604.4935922,707.8376092,728.936442,841.3615092,935.2628763,1404.433343,1124.310065,998.3759486,1003.383793,1113.946527,1107.084875,1144.392247,1298.722179,1628.542879,,
Middle East & North Africa,MEA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.6425224,531.1113067,532.9525795,535.3695101,555.0866935,566.7941874,598.4505141,634.1165882,648.215186,790.6933126,779.2120488,800.9554805,827.4652345,885.6774712,991.1309123,1087.868176,1287.686506,,
Mexico,MEX,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.4635816,524.4019644,552.867287,636.9909567,685.1027055,721.914257,759.9238382,807.3005599,786.6571276,818.5138363,854.5689153,886.0812513,943.3450639,978.9305664,968.0139215,974.4987939,971.8231599,,
Marshall Islands,MHL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.232523,528.6517067,491.948719,501.1818215,586.2958091,757.8026129,825.9408293,731.7302979,697.8154588,664.1513237,658.0522126,668.7076963,690.161819,749.7519502,729.0816152,884.4030612,934.4448806,,
Middle income,MIC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.6769575,197.4111603,211.1490761,228.1232346,245.7671214,269.6986212,295.1725722,321.1407176,348.5375282,386.0540216,403.3288449,429.5654676,462.5343428,500.3476001,533.6430905,565.8720715,588.1457075,,
North Macedonia,MKD,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.3908303,505.7274385,566.1260824,585.7535831,594.9089287,598.5169493,635.3692075,608.9220865,685.5255239,713.1588026,757.9134648,756.9119444,783.0932932,850.285714,840.9907528,875.8286575,934.575011,,
Mali,MLI,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.15977598,57.02227094,58.7529048,67.60172495,76.74452285,78.14948841,85.9536433,88.25445308,83.49829717,83.29823117,81.20706466,76.85625532,80.91113867,97.43437107,88.04684223,84.02325289,81.18253226,,
Malta,MLT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.602357,1295.764697,1516.914495,1657.631265,1738.693039,1940.511162,2055.952929,2049.97564,2094.444934,2119.762588,2287.969647,2455.707406,2664.364676,2986.362467,3166.836672,3389.006631,3511.136456,,
Myanmar,MMR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.91583821,24.18336141,31.00041016,34.08767194,39.12857017,42.69902803,46.53939774,50.82631127,59.74084872,68.29677799,67.66923883,65.76457086,82.19587814,97.38026795,252.734435,279.6689088,291.0885467,,
Middle East & North Africa (excluding high income),MNA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.6367954,373.8176676,381.128425,390.7584519,414.2965772,428.7710883,451.0145528,483.0773297,510.6399264,599.0526009,613.7926436,621.9286406,622.6412594,637.2492793,700.9037548,741.6658499,904.7033217,,
Montenegro,MNE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.9299,,
Mongolia,MNG,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.98823,200.5459907,240.1860065,179.5906075,204.5903529,202.1951178,198.4660786,239.7229205,289.35038,278.4586045,253.3898055,288.2927452,350.5850821,418.5619659,445.5133202,471.8075028,466.6912181,,
Northern Mariana Islands,MNP,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.83303301,24.46412081,27.08169878,29.65120911,30.23354362,41.85951439,43.99036804,42.29415807,37.33293143,42.01504722,45.49039644,42.12972307,52.12397622,57.17583323,66.6991115,61.70759636,61.64512077,,
Mauritania,MRT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.31678301,102.3030053,113.7401721,117.8000764,112.133223,118.7293903,107.4991099,117.922804,123.5785714,123.2515437,108.3736401,106.7703204,117.9226841,133.8745974,158.2624037,177.0806661,163.9174489,,
Mauritius,MUS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.5557227,287.9066828,323.2221752,346.0706594,387.2768259,428.0360896,452.9446115,478.1143296,571.8839677,627.9044813,716.5864181,714.240343,745.9963399,856.6392223,1059.698592,1147.854245,1206.739779,,
Malawi,MWI,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9028792,33.43098862,24.62999616,32.01581165,41.39321273,45.29759486,54.21796892,65.58015612,78.3226508,79.74556085,73.28798924,78.7732543,89.78486704,127.2775885,111.5561843,108.6948598,115.156902,,
Malaysia,MYS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.0670333,380.9705012,398.6443695,461.6958158,485.8709762,485.9450485,578.7608984,628.2985998,641.6877309,667.33802,667.7106736,739.3666875,815.928077,858.4546989,961.6522658,1037.658054,1052.54758,,
North America,NAC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4349.797082,4684.488063,5074.192237,5459.354396,5802.050351,6139.259804,6491.857702,6828.706456,7062.881416,7341.591985,7586.042205,7774.604184,8025.949919,8220.871083,8600.320232,9032.885755,9351.852668,,
Namibia,NAM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.9412494,503.4332105,534.0022059,600.5925489,680.0610122,801.694839,855.8843663,833.8796626,776.9922995,644.7322935,784.8149261,847.3033387,839.2001712,827.039702,831.2168612,1046.708828,969.2581347,,
New Caledonia,NCL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.12834709,37.79232094,39.46909578,38.71373261,41.3898645,50.36605631,55.39244639,53.02047019,54.81891976,53.84991485,51.93978528,53.2942447,51.32686352,53.94741945,55.7300991,68.30457835,61.43025084,,
Nigeria,NGA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.06565227,103.6189004,82.31369022,179.6104308,211.279852,212.9363839,238.4339601,255.9103426,266.2874423,293.752491,164.4821354,173.0124397,181.2336233,192.6284008,198.8526733,215.7272389,213.7372371,,
Nicaragua,NIC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.8643119,146.0664524,153.4005806,143.4992127,170.0982314,185.190146,201.2595779,245.2302182,259.5246551,271.4442157,256.6332251,300.1044147,338.6181931,350.1249733,390.4924018,418.1570618,484.5322902,,
Netherlands,NLD,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2237.905549,2454.541236,2711.071359,2855.923316,3023.329196,3457.746182,3730.897081,4021.303901,4370.681273,4519.975959,4645.033713,4857.288849,5100.304079,5311.220869,5289.130363,5160.339644,5251.241578,,
Norway,NOR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2856.471331,3040.199879,3429.115817,3561.953537,3763.165704,3995.396616,4300.555017,4524.679191,4945.300013,5054.906202,5195.667773,5492.077114,5774.39197,6012.884331,6192.903594,6268.112398,6203.454703,,
Nepal,NPL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.81989184,55.89416139,57.73666319,59.00506405,65.65323996,67.58753566,63.84370718,69.51014,77.39001126,82.48461377,96.79902349,103.1472244,110.7007387,119.2423471,137.6953081,153.2670833,155.9695883,,
Nauru,NRU,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.7251991,746.7770451,732.1604194,725.8204132,598.7519751,509.4691941,579.3609948,868.4997568,1348.577461,585.3995362,708.8596509,660.8363854,713.9852137,616.748506,901.2923442,1183.382957,1246.30218,,
New Zealand,NZL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.230405,1694.586941,1834.47075,1852.765582,1985.424898,2123.634939,2396.36911,2439.990468,2709.593924,2940.24788,2984.613167,3088.916758,3141.435962,3335.738338,3467.661107,3509.57187,3664.721546,,
OECD members,OED,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2309.524368,2482.338749,2664.107849,2833.752553,3001.563319,3170.324502,3382.148413,3563.960231,3737.649272,3908.646841,4044.025564,4221.816848,4354.587004,4533.460523,4693.496959,4874.676288,5040.76468,,
Oman,OMN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.667966,1134.128774,1155.803452,1119.92774,1066.216467,955.1644742,900.902115,983.4378799,868.7391187,1250.096375,1218.872889,1074.25382,1117.475737,1208.63975,1497.212629,1815.504829,2826.846956,,
Other small states,OSS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.633256,512.1794107,515.5816976,589.9982334,618.9816691,620.0935255,658.8515372,703.7378546,740.3597756,823.4568848,806.3817496,820.3337071,865.7056286,935.9773891,1002.426445,1157.820659,1161.224889,,
Pakistan,PAK,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.16286251,82.57426753,88.48998564,79.5903787,83.0360632,104.2957224,115.2221061,126.7953459,119.9914301,108.8838756,108.9848117,101.0392367,104.9437897,120.2428077,131.2221287,134.3635841,144.1238241,,
Panama,PAN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.6938857,587.722876,609.9586095,605.829746,691.9906858,655.3292924,761.8893096,923.9841378,1003.103261,1025.583481,1103.03812,1131.183014,1233.213737,1333.362994,1468.881679,1558.531347,1750.298851,,
Peru,PER,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0748211,260.1638992,287.8343217,301.5240481,298.7553842,303.2129551,330.7702297,358.1174137,401.1504286,447.1090059,463.6220524,479.4405984,529.2868804,572.6322383,621.8345592,652.5113978,680.9994927,,
Philippines,PHL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6279803,101.6595714,97.1665548,119.0090579,126.9919408,165.9690387,178.9498529,191.3283571,205.4456245,222.7041119,236.4955455,240.0503438,266.815349,291.3373277,286.3536468,316.3457164,342.286822,,
Palau,PLW,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.490699,893.502706,988.8579095,1021.859868,1292.508578,1196.60833,1251.010645,1331.99103,1226.309911,1190.970749,1409.129902,1352.789703,1553.228748,1592.917605,1716.54167,1679.022261,1891.917323,,
Papua New Guinea,PNG,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.50078977,78.8732176,87.15713143,83.09404015,92.95822528,88.64914683,60.27077107,66.5779153,58.29440431,66.85495441,65.90378608,72.38426318,87.74422124,101.8178308,137.5472739,112.5763765,92.26734054,,
Poland,POL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.2499952,630.8694799,715.9719547,730.4923206,783.0546563,806.7966912,878.0979387,985.643087,1167.312178,1268.031393,1353.132398,1424.492023,1477.885467,1575.04727,1599.481235,1686.15661,1784.396984,,
Pre-demographic dividend,PRE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.79345517,75.69515795,71.56508402,102.8791673,124.2580504,125.0362884,137.1048993,149.9945075,153.8920295,166.1143956,132.9223521,134.3339945,136.4267138,148.5224711,149.8232786,161.2452356,145.9505871,,
Puerto Rico,PRI,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.797525,1648.642155,1747.259802,1857.553863,1999.038774,2146.888661,2255.055375,2332.345103,2491.86194,2615.697772,2684.038643,2548.804749,2466.533209,2528.685092,2587.090809,2645.322703,2778.415587,,
Paraguay,PRY,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.5747867,263.2148702,223.5601486,246.3745524,262.2531296,271.423906,307.7004599,332.7707409,363.6139214,392.2518849,444.6577686,504.9974299,567.3886495,593.3793986,682.9362857,719.394587,767.7671156,,
West Bank and Gaza,PSE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.5652744,164.2174321,173.717799,177.9680614,205.954733,225.2534112,237.1327814,238.3313717,239.4189211,239.5526785,240.594918,239.7589585,240.9510341,251.9353905,268.5469569,272.0267987,278.3427232,,
Post-demographic dividend,PST,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541.53454,2737.387506,2944.751445,3139.688317,3326.858036,3524.096704,3762.289456,3968.490553,4166.913416,4364.182067,4520.06919,4725.83409,4877.730794,5087.188128,5281.465102,5502.743863,5691.538958,,
French Polynesia,PYF,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.640953,2027.338144,2237.597011,3188.993919,3087.575757,2511.725239,2397.967173,2209.337443,1840.339393,2435.685517,2193.774572,2069.549525,2230.909125,2634.970694,3084.887222,3952.476129,3926.121037,,
Romania,ROU,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.9908973,281.8121083,326.2674401,404.5975114,490.5678541,529.2299542,583.7733275,679.2209146,838.9413216,874.794564,977.4452468,839.4568653,891.6528226,1026.398051,1035.607942,1063.185684,1152.175449,,
Russian Federation,RUS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.6057295,414.3258374,475.8830331,512.1977856,521.9407155,604.0281165,760.3366204,844.9024938,1056.879571,1169.828839,1089.469201,1159.927505,1269.752678,1329.742542,1355.600949,1328.253037,1329.29242,,
Rwanda,RWA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.33158566,28.17023247,30.04231169,69.81493684,77.32227417,85.58536915,95.19843928,104.6569676,108.8432207,114.1187307,124.2638778,120.5775819,129.7599524,120.1640011,117.3759757,119.3613243,130.380629,,
South Asia,SAS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.03787956,85.99635323,89.1373656,89.86087718,96.88883539,104.8800997,112.2321176,120.8925175,125.3981812,132.0920926,135.6486525,139.4797974,150.5183395,178.5530802,187.5362911,201.2624776,217.3307807,,
Saudi Arabia,SAU,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.82391,1500.112418,1370.961445,1414.58068,1372.431815,1386.172761,1512.203238,1514.700032,1332.25692,1847.278382,1623.386589,1801.129364,2032.863259,2289.32912,2751.377445,3252.426234,3117.233527,,
Sudan,SDN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.26968705,96.21328669,102.1159126,127.3438954,145.2412199,165.5862627,208.8437596,278.0972999,263.2891031,291.8772085,243.6406081,265.5792895,220.1694813,272.0129372,234.1847992,288.4135835,297.8559082,,
Senegal,SEN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.56492844,77.3972481,80.55200344,90.63527281,101.1693171,86.45768272,89.5085153,83.10535805,89.22540454,97.81934928,104.2309872,109.352301,114.8713247,126.9754503,133.5607814,136.6757348,141.6948615,,
Singapore,SGP,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.460604,1323.538391,1447.651952,1610.337925,1540.514485,1594.675031,1689.918877,1783.055482,2036.46945,2107.019115,2278.868977,2380.778362,2629.383837,3045.213336,3326.289361,3696.753054,4083.751681,,
Solomon Islands,SLB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.51007531,84.7472984,90.64224942,95.71977409,111.7265938,149.8934725,146.6588028,144.2268324,142.0335355,130.3955518,128.5813184,147.1436635,120.3524819,123.2831244,126.9364171,117.3645727,117.7578748,,
Sierra Leone,SLE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.5943477,73.36341667,93.72365413,94.41886062,100.0399936,104.4820792,102.1093025,106.3315369,109.6994628,125.1871638,128.58581,165.5138995,151.2775239,198.1356623,351.6405857,286.0707044,244.0434511,,
El Salvador,SLV,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.7797519,412.5199056,414.0986396,411.6445491,424.8791583,445.3304322,441.4282586,443.0792559,447.8410789,478.85011,494.5490826,512.3434705,515.4446424,550.8003688,562.237701,573.4180515,599.5487168,,
San Marino,SMR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2705.519144,2858.93733,2641.950245,2453.529478,2734.063575,2789.633327,3064.182256,3320.189973,3720.787462,3855.111889,3750.739312,3885.695045,3950.28887,3874.374805,3801.333262,3564.179975,3831.99806,,
Somalia,SOM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.7867192,421.6577585,548.1241544,584.7016963,664.5924468,759.0380356,864.7476942,1050.084199,1197.108806,1170.050323,1218.021417,1250.039874,1296.61309,1359.004883,1352.353712,1303.449059,1322.563548,,
Sub-Saharan Africa (excluding high income),SSA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9634305,110.8277585,104.7560314,129.42741,142.9615286,149.9326362,161.288961,172.6382066,177.3493859,187.8292717,167.0962188,171.421469,174.9091719,184.6691727,188.5441489,199.7404484,197.9105525,,
South Sudan,SSD,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0375316,110.8933688,104.8192485,129.4883701,143.0114353,149.9817325,161.3396336,172.6860299,177.3824363,187.8596224,167.1529321,171.4769175,174.9861809,184.7306069,188.6067815,199.8047152,197.9983145,,
Small states,SST,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.9288698,473.1351587,487.4606943,544.3436884,582.0009979,587.3482494,623.882723,667.418836,694.4379441,773.095465,760.3028621,770.2297542,805.9932511,869.1260997,925.8931847,1058.491439,1068.343273,,
Sao Tome and Principe,STP,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.3181375,192.9665164,181.0309382,221.9936036,217.9568561,228.6577974,181.6838082,184.0143605,172.7167792,176.222506,176.9775644,181.9881443,179.2815707,228.8275117,205.4434301,167.6038376,196.8968792,,
Suriname,SUR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.7454878,571.4707201,717.982552,718.9030274,853.0898613,872.5205722,761.9794559,721.6727583,737.6022926,760.284305,772.779347,802.9401054,823.2845478,876.4369603,907.2875536,1054.426917,907.6043907,,
Slovak Republic,SVK,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.1265629,661.2098913,733.1546796,771.5342572,984.5814933,1096.344674,1294.609902,1521.879872,1651.42534,1835.808789,1949.604757,1918.635913,2035.447932,2101.071735,1999.391673,2028.355297,2172.16039,,
Slovenia,SVN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.624293,1495.708061,1624.022339,1708.445307,1806.648036,1910.003128,2013.862026,2076.513912,2338.096575,2360.458014,2387.38829,2472.896696,2533.160303,2621.224223,2625.702118,2676.208687,2772.229776,,
Sweden,SWE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172.67242,2386.356448,2562.328784,2668.832624,2776.379801,2817.270424,3065.183975,3288.328378,3493.242642,3562.251932,3546.880687,4689.288393,4910.949434,5093.689633,5210.925768,5299.966773,5386.734023,,
Eswatini,SWZ,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.3442172,215.9582903,228.3829807,265.2744064,290.1820813,344.9220053,393.0089672,415.5981958,487.7755529,479.0609384,605.831278,614.8766069,563.4152921,598.8106755,618.0095299,627.2769568,663.2525798,,
Sint Maarten (Dutch part),SXM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
