Country_Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Ireland,IRL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,73.74188232,76.1690979,80.81555939,83.87931061,87.11199951,89.45365143,90.9370575,91.59928894,91.82550812,92.20968628,93.75791168,96.81292725,98.44538879,99.46376038,100.0348892,99.58722687,99.45858002,98.68408203,97.49057007,97.19016266,98.18302155,100.6810989,109.2015686,110.8167038,111.2506409,110.5717468,111.9428787,102.0849075,104.8768692,105.12237,105.21723,106.36421,107.853,109.40988,109.7843,109.60344,111.2345,111.29397,114.39266,118.0969,115.8337,117.7522,,116.7391,116.9899,117.0287,125.3071,
"Iran, Islamic Rep.",IRN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,26.09918022,34.50117874,36.83012009,39.51496887,43.34275818,46.32315063,48.71949005,,,,,,,,44.09083176,,,48.85734177,,53.47068024,54.67292023,57.52487946,61.70954895,65.8506012,68.42017365,,72.85920715,,76.89160919,77.50985,76.85193,77.53508,77.40445,77.47747,77.23351,78.49475,78.09741,81.01424,82.16121,80.58796,82.99125,84.98212,83.8314,85.27626,85.86942,86.86632,86.31149,
Iraq,IRQ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,23.52586937,24.55459976,27.4811306,29.93815041,34.42626953,36.15539169,38.75503922,44.16987991,49.20872879,53.15390015,53.3203392,54.45038986,49.89218903,48.0528717,49.24206161,50.51192856,49.07849884,47.50671005,46.56478119,,,,41.21189117,,,39.00484085,,,34.90346909,37.78888,37.87537,,42.4017,47.80336,,,53.91692,,,,,,,,,,,
Iceland,ISL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,80.12185669,81.51843262,,,79.92080688,81.52433777,83.37055206,82.63867188,84.40769958,81.05001831,85.70188141,87.337677,88.13968658,89.81336212,92.05420685,93.52178955,95.94696045,95.19233704,96.78359222,98.17893219,99.56746674,101.5270462,102.5821075,102.4976196,102.7615509,103.2049332,,111.3811569,108.0793304,106.45706,106.85923,111.95587,116.37618,110.08618,111.24725,111.0056,109.502,108.58461,106.51382,107.3143,106.6503,110.0091,118.2448,118.6157,119.0789,117.629,117.5167,
Israel,ISR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,76.38282776,77.5716095,77.59558105,77.71092224,78.37660217,79.70462799,80.96528625,82.98789978,84.36387634,86.92186737,89.32872009,90.68901062,91.5714035,89.80834961,90.11904907,90.50309753,90.98222351,89.75348663,91.24884796,92.81900024,92.23853302,91.36312103,91.01040649,90.54559326,,,101.4273605,104.16218,105.13476,107.2485,106.64894,105.72831,105.96184,106.11624,105.49111,104.08235,103.17521,103.2308,102.8582,102.2228,102.6932,103.0234,103.6598,105.2331,105.0846,
Italy,ITA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,59.88758087,62.23571014,64.66635895,66.50501251,67.30233002,70.24124908,71.81147003,72.69928741,72.63542938,72.36599731,72.17299652,72.04524994,72.57134247,73.07215118,73.82852936,74.94608307,76.16507721,77.3732605,78.53617859,80.30145264,81.03077698,82.28861237,83.43572235,87.45623016,88.63999176,89.54756927,90.32009125,90.6277771,92.05657196,93.05417,96.09916,98.14539,99.12857,99.01793,99.2878,100.05312,100.46998,101.10097,101.41655,102.9038,103.3316,102.0333,102.409,102.2811,102.2563,101.6624,101.2704,
Jamaica,JAM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,52.8910408,47.6803093,55.92026138,58.62572098,60.5177803,,64.42362976,68.82305908,66.95654297,63.02415085,63.11851883,61.08089828,61.90890121,59.99444962,60.59257126,64.54279327,63.92692184,,68.94580841,,65.40796661,,,,,,86.43035889,85.28746,84.54173,84.58498,84.67241,89.93257,89.65286,,92.33161,93.57669,94.52804,91.7717,91.62792,,82.48216,82.19751,80.90864,83.77692,81.42778,82.28867
Jordan,JOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,45.38066864,45.07400131,47.36547852,50.91476822,55.78884125,61.5092392,66.01540375,70.42315674,73.1383667,74.31051636,75.42608643,76.58318329,77.0708313,77.22402191,78.34638977,75.27081299,73.90255737,73.46896362,72.6190567,73.47927856,75.58538055,77.93665314,78.10224152,79.22712708,,81.50971985,,,82.41570282,82.23077,,84.8269,85.26035,84.6347,84.40346,85.33641,85.39079,85.90466,,80.08052,77.60734,74.1864,71.05885,69.13018,,,62.63221,63.11653
Japan,JPN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,94.0508728,,,,,101.5706329,,,102.1727676,101.1496735,98.84223175,97.55895233,95.46701813,93.90306854,,,92.01924133,90.37065887,93.37832642,93.70328,,,,,,99.94946,,,,98.47993,99.90897,102.2145,102.8738,106.5912,110.3013,113.25,114.1974,114.2437
Kenya,KEN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,16.42778015,17.1171608,18.12479019,18.72714996,19.96594048,21.30699921,23.63998032,24.17103004,25.85602951,26.71742058,29.60917091,28.91263008,28.83073044,30.05077934,31.46747017,38.97296906,38.40224075,40.38431931,39.71622849,,,,,,,,,,,37.98212814,38.78357,39.89261,40.51175,42.543,46.42584,46.99057,48.77145,50.77267,56.59352,56.76037,,,,,,,,,
Kyrgyz Republic,KGZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,108.0997772,,,,,110.9393311,,,106.6038818,105.0186234,102.3978271,100.4749985,96.5245285,90.79962921,88.1220932,77.58585358,,,83.93000793,84.75101,85.71149,84.79639,89.81105,88.27755,86.58277,86.48523,86.2244,,86.83522,87.57795,87.50063,88.37131,89.0277,90.85203,91.06977,93.83472,93.88858,95.05481
Cambodia,KHM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,8.41411972,9.75494957,,,,,,,,,,,,,,,,,,,27.19733047,,,,,,,18.00349045,16.59750938,17.28545,18.92895,22.92682,27.50211,31.32075,,39.73841,42.69074,45.21588,,,,,,,,,,
Kiribati,KIR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,11.30780983,11.93552971,11.97155952,12.22542953,12.8674202,13.04864025,,14.96488953,18.82863998,23.50661087,27.72097015,21.63023949,21.45524025,21.33558083,23.17835999,24.73530006,26.93925095,30.2621994,32.40314102,36.465271,37.36468887,36.57086945,39.18981934,,39.9503212,39.93130875,43.85734177,,47.09109879,58.25592041,63.52682,77.52781,82.52016,88.42924,88.97511,89.02797,87.90701,87.99298,86.96599,,,,,,,,,,
St. Kitts and Nevis,KNA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,66.02700043,69.18891907,69.88011932,72.02567291,76.83453369,77.82302856,,,83.27335358,83.57698822,,,,,,,111.95116,103.26891,100.68867,97.13202,92.90645,94.8928,,111.95841,109.27169,106.06061,106.2639,104.7538,89.02084,116.3954,107.1867,107.8691,106.9142,,
"Korea, Rep.",KOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,38.99605942,42.64764023,45.86647034,49.72827148,53.55078888,57.95661163,62.12215042,65.5421524,69.61734772,75.68464661,81.03746033,81.81230927,83.53072357,87.89958954,90.08705902,92.18093872,94.36012268,92.75531769,92.99983978,92.8971405,92.21611786,91.81614685,93.79379272,97.17899323,98.69451904,100.8120804,99.21933746,97.10823822,96.30731964,95.95925,95.61709,95.80931,96.49393,97.1923,97.0684,95.8076,95.24726,95.04555,95.97579,96.36496,96.89766,97.80176,99.36505,99.86733,100.0078,100.485,100.3382,
Kuwait,KWT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,64.48124695,63.54613876,62.52853012,62.07609177,63.06502914,65.70355225,74.56523895,76.2922287,77.77098083,79.6934967,82.1679306,83.72750092,85.99211121,88.32739258,90.11519623,90.96539307,87.74172211,86.25392914,84.61402893,83.74636841,,53.02550888,61.09260178,71.92014313,84.47368622,95.34414673,94.94374847,93.34966278,92.37375641,91.08806,91.44888,,98.20833,102.3641,109.60142,104.99085,102.99272,99.24892,97.71626,97.87177,97.05261,96.44032,95.06651,93.89049,97.82772,,,
Latin America & Caribbean (excluding high income),LAC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,26.03702927,27.25814056,30.45056915,32.7016983,38.24713898,40.3262291,43.42823029,46.10501862,47.4969902,71.31302643,72.40070343,73.14108276,74.16761017,74.81636047,75.63395691,52.8236618,76.74730682,76.86521912,76.99002838,77.03777313,76.90920258,76.80371857,77.39703369,77.78649902,78.37506104,79.2775116,80.57926178,81.2538681,82.80805969,84.00340271,85.31558228,86.12071228,87.33299255,85.03341675,86.32758331,86.6463623,86.43691254,85.97579193,87.30695343,88.19319916,89.33362,89.4207,89.18686,93.92121,93.97203,94.3802,95.37888,95.73966,95.91637
Lao PDR,LAO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,3.697590113,4.236780167,4.77203989,,,,11.54358006,14.92936039,17.63228035,18.40172005,19.58459091,,,20.90199089,21.29405975,21.13401985,,23.90969086,,23.16492081,,20.23440933,22.00955963,23.88031006,24.53145981,24.76264954,26.71133995,29.04154968,32.07957077,34.1422,35.96747,38.69088,41.42176,43.22568,43.63906,42.81394,43.37771,44.1645,45.43956,46.958,45.77709,49.0311,53.20625,58.91762,63.42557,66.30924,67.5095,67.36178
Lebanon,LBN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,42.28693008,,42.39807129,,,,,59.55469894,,63.03536987,67.70749664,68.25695801,,,61.20383835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,9.646769524,10.49363041,12.25702,,,16.90493011,14.95409012,,21.46858025,23.37587929,23.20749092,,,,,,,,,,,,,,,,,,,32.13116837,35.93726,,,,,,,,,,,46.35526,,,38.57373,37.9035,,,
Libya,LBY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,20.84140968,23.21962929,28.6669693,36.27909088,41.81827164,50.80260849,57.83572006,61.46891022,66.45871735,68.96346283,67.38012695,,68.639328,,,71.03382874,,,,,,,,,,,,,,,,107.58852,103.87721,,92.44604,97.89672,,,,,,,,,,,,
St. Lucia,LCA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,27.75428963,28.1860199,30.33601952,32.44525909,31.3592205,30.40559006,29.74151993,,31.3085804,27.07352066,30.42056084,31.5456295,31.80373955,38.01480865,41.68243027,42.9139595,,,49.38600159,53.35839844,61.95895004,68.80606079,,,,74.05796814,,71.19164276,73.99315,74.26106,73.72715,74.71952,73.84598,77.89299,82.44165,87.96608,93.28363,94.5927,93.82029,92.79429,89.47304,87.78888,87.53952,88.51899,88.53397,88.86383,89.36041
Latin America & Caribbean,LCN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,27.7125206,28.93769073,32.12818909,34.37137985,39.65369034,41.57830811,44.50959015,47.09397888,48.53105927,71.11383057,72.17030334,72.91845703,73.66641235,74.67949677,75.55718994,53.96384048,76.74674988,76.90106964,77.06970215,77.05291748,76.85964203,77.21298218,77.76965332,77.67263794,78.2650528,79.17637634,80.47341156,81.18742371,82.68321228,83.90196991,85.28890991,86.13139343,87.3655777,85.24108124,86.49434662,86.80454254,86.59548187,86.08557892,87.32322693,88.12586212,89.28712,89.36423,89.15551,93.96249,94.04588,94.48957,95.45097,95.78205,95.94882
Least developed countries: UN classification,LDC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,13.71298027,13.68163013,13.84171963,14.12289047,14.03122997,14.22731972,14.26603985,14.56676006,15.02773952,15.69801998,16.66119957,16.31568909,17.09289932,17.86351967,18.23546028,18.10308075,18.03783035,18.23332024,18.39413071,18.44765091,18.05864906,19.04636955,19.84693909,20.61252975,21.66699982,23.01198959,23.90354919,24.65818024,25.88191032,26.81565094,27.82249069,28.95037079,30.21640015,30.89653015,31.43740082,32.15504074,33.47216034,34.4228096,35.60342026,37.35911942,38.93187,39.88518,41.37821,42.9859,43.96917,44.65609,45.91093,46.00413,46.40859
Low income,LIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,16.39607048,16.88308907,17.26461983,17.62288094,17.63344002,17.99509048,18.24785995,19.06852913,20.10144997,21.35071945,22.38054085,22.51716042,23.25960922,23.80739975,24.02696037,23.92144012,23.63656044,23.40719986,23.36491966,22.87302971,22.30658913,22.1094799,21.74617958,21.58885956,21.76807022,22.45363045,22.68717957,22.70027924,23.51960945,23.82633018,24.52770042,25.76588058,27.08872032,28.96776962,30.47010994,31.87624931,33.50265121,34.49153137,36.39237976,37.53277969,39.1117,40.3818,41.29948,40.77499,40.96242,40.729,40.84444,41.16352,41.23453
Liechtenstein,LIE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.66381,110.76142,107.8243,107.01107,106.34228,107.56612,105.68449,108.8793,111.4566,110.3739,,115.5578,116.1234,116.0284,,
Sri Lanka,LKA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,45.89537811,48.26274872,52.04502106,52.05670166,50.76964188,,47.84571075,,,,53.57323074,54.35287094,55.03305054,57.12990952,59.39268875,61.13278961,63.64554977,78.6809082,80.44564056,81.8990097,82.91162109,82.48008728,84.34950256,85.73091125,87.61636353,87.21930695,,,,,,,,,,,,,,,96.8614,98.97299,99.44697,99.48949,,,97.62885,98.02663,
Lower middle income,LMC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,26.42808914,26.41720009,26.75087929,27.10384941,27.31575012,27.71128082,28.00439072,28.54001045,29.0594101,29.84597969,30.87112999,31.73975945,33.02069855,34.80976105,35.84819031,36.89756012,37.73162842,38.22967148,38.34243011,38.30115891,39.26625061,40.58472824,41.83673096,43.01914978,43.70190811,44.12528992,44.49219894,45.47090912,45.17021942,44.8056488,46.03873825,46.57503891,47.98875046,49.72277069,50.96191025,51.90935135,52.87208939,54.81993866,56.37807846,56.86301041,59.22112,61.35896,63.3916,64.66035,66.89776,67.63087,68.47808,67.85493,68.37509
Low & middle income,LMY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,31.46940994,33.48994827,35.53236008,37.11722183,37.19306183,37.80157089,39.82638931,41.37902069,41.60546875,43.19692993,41.91931915,41.0696106,40.05044174,40.04565811,40.43297958,39.19990921,42.41421127,43.39577103,43.9683609,44.11166,44.66152954,45.87017822,47.2776413,48.57862854,49.40681839,50.61069107,51.86597824,52.96289825,53.47549057,53.74003983,54.53923035,55.01446915,56.02547073,57.13940048,58.35379028,59.30469131,60.67206955,62.53454971,64.32694244,65.23423004,67.03579,68.41111,69.32113,70.54576,71.46527,71.57136,71.82251,71.51838,71.89608
Lesotho,LSO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,10.76933002,7.162940025,7.952630043,10.70890999,,12.16147041,12.86919022,13.3833704,13.40561008,15.59187031,16.3738308,17.76236916,18.19992065,19.92642975,20.45322037,20.8261795,21.43981934,22.85955048,23.44557953,23.26527977,22.90975952,22.50394058,23.75164032,24.56010056,26.58263016,27.81225967,27.50097084,28.47694969,27.99047089,28.17958069,28.28289,30.33211,31.84946,33.14898,35.97294,38.51556,40.06447,43.2738,46.44245,50.92904,56.26115,59.76092,62.17588,60.41059,60.21678,60.67609,58.51934,62.01393,
Late-demographic dividend,LTE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,42.74448013,48.00574112,52.56253052,55.8649292,55.39472961,55.80809021,59.76142883,60.21738815,58.06755829,60.28781891,55.95716095,52.97127151,48.9017601,47.01029968,46.71372986,42.83140182,49.12702179,50.93896103,52.29661179,52.8055687,53.43490982,55.4768219,58.05506897,60.30126953,61.88116837,64.59310913,67.68550873,69.44770813,70.66046906,71.30664063,71.13995361,70.67328644,70.70600891,71.0785675,72.409729,74.0293808,76.53256989,79.85263824,83.08509064,85.57274628,87.62447,88.36676,87.92236,89.80206,88.71222,88.23265,87.96879,88.30009,89.19515
Lithuania,LTU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4029007,,,97.52249146,95.00505066,91.94700623,88.83999634,84.38307953,82.86621094,84.23988342,87.64798737,90.69735718,92.61846161,94.21491241,96.91569,99.62364,102.29171,105.02017,103.00954,104.49724,107.00485,106.92929,106.10878,104.75588,105.0683,106.0082,106.1735,108.9944,108.1848,107.6729,107.4298,108.4018,
Luxembourg,LUX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,47.36508179,47.25772095,47.67554092,48.10480881,58.31649017,59.68906021,60.76734924,62.34061813,62.61101151,63.13656998,71.84078217,73.41973114,74.81568909,75.84432983,,76.35942078,76.17224884,70.84461975,,,,68.93274689,72.2158432,75.42949677,82.87055206,88.04383087,90.09166718,90.65242767,97.39679718,97.06419,97.23677,96.25859,96.1103,95.46379,95.36266,95.90557,96.71695,97.48297,,101.2907,101.0225,100.3607,102.7363,102.7084,102.3194,103.6652,103.6551,
Latvia,LVA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,100.7873688,102.8733597,104.3292999,105.0171509,105.0663376,103.7604523,102.1891632,99.79409027,97.84877777,95.46250916,92.87384796,90.46282196,89.04586792,89.25631714,88.86934662,87.07849884,85.3691864,86.82959747,87.32855225,90.06597,92.85581,95.29273,96.53779,99.29524,102.68632,103.9654,103.92124,104.89757,99.4204,102.8222,105.5658,106.3448,114.7768,113.7069,112.3567,111.2968,110.7233,
"Macao SAR, China",MAC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,20.11861992,19.38686943,21.24901962,22.93161964,21.43969917,28.12515068,37.02217865,36.97663116,46.5984993,,,,,,,,,,,61.14693832,,72.33847809,76.30653381,,,,,,79.62162018,83.08939,85.84939,85.59177,85.75593,87.00589,86.25361,87.13446,87.89656,83.78537,84.64005,87.78393,91.32931,92.06546,92.37997,93.20733,94.53906,98.55654,99.99272,101.0366
St. Martin (French part),MAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,11.25432014,11.36526012,11.7390604,12.23544025,13.16882992,15.2987299,16.24411011,17.69920921,19.44955063,20.91130066,22.50856972,24.8358593,26.83432007,28.71692085,30.70552063,33.55123901,35.62324142,37.52259827,37.12696075,37.35488129,35.69779968,36.37923813,36.88452911,37.93490982,38.08884811,38.0743103,38.09009933,36.64820862,37.00091934,38.68384,40.50539,42.9088,45.17744,48.55311,50.35024,53.07535,56.10345,58.19759,60.969,63.29083,66.51797,69.74757,,,,,79.86487,80.2262
Monaco,MCO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.98165131,90.41329956,87.14572906,84.63749695,83.68205261,81.75505829,80.29264832,79.77570343,,82.9105835,81.59142,81.46826,83.44441,85.07275,86.88434,88.06252,89.32212,88.55391,88.23476,88.59664,87.98113,87.71937,88.19587,88.33605,87.32076,86.10812,85.60781,86.83374,86.90614
Madagascar,MDG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,11.10937023,10.90874004,,11.14764023,,,,,13.23682976,17.04902077,,,,34.18878937,,,,20.80899048,18.98813057,18.57879066,,,,,,,,,,,,,,,21.46611,24.25756,26.83469,29.36144,30.65084,,36.74788,38.11174,,38.35387,38.51202,38.31159,36.90052,36.52693
Maldives,MDV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,1.95867002,1.881719947,,,,,,,,,3.746390104,4.431419849,6.618299961,9.488069534,,,,,,,,,,,50.36463928,52.88452911,56.12990952,65.0821991,34.36109924,40.05987167,51.29454,60.84667,61.06898,67.70629,67.87318,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,26.51799011,26.6732502,28.82555008,30.19556999,31.6593399,33.89730835,36.11560822,38.37681961,40.32851028,41.62670898,42.65621948,43.42464066,44.80382156,45.79399109,46.91136169,48.20531845,50.29732895,51.73759842,52.53430939,53.74333954,56.67110062,57.03820038,56.67348099,58.23186874,60.91004181,61.50849152,61.99417877,63.7210083,65.50047302,67.28740692,68.56437683,69.6026001,70.68885803,71.84277344,73.07994843,72.97219849,73.15187836,72.04680634,72.92373657,74.3224411,75.10084,78.30607,79.38688,77.80674,78.76693,79.51333,80.45285,80.99501,81.4368
Mexico,MEX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,21.72648048,23.45034027,26.18873978,28.88978958,31.30151939,34.97874069,37.81752014,39.42660904,42.71453857,45.26966095,48.44015121,52.82170868,55.00307846,56.75376129,56.89992905,58.07146072,58.08023834,57.84991837,57.43997955,56.10926056,54.78707886,54.86931992,55.4769516,56.87181091,58.89295959,61.08742905,63.43072128,67.05233765,69.20176697,71.76503,73.43567,76.00561,79.86403,81.42749,82.30408,84.0856,84.90705,86.42753,85.93801,87.06992,88.19018,90.6672,93.32755,97.34338,100.8327,102.4041,104.385,
Marshall Islands,MHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.51064301,,,68.25312,63.04941,65.36956,61.52766,67.23015,72.59329,76.87231,77.40933,,,,,,66.36651,64.44054,,
Middle income,MIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,32.68143082,34.85203934,37.04470062,38.74269104,38.82242966,39.44863129,41.61302948,43.12763977,43.2153511,44.82902145,43.38541031,42.47719955,41.30744171,41.2657814,41.6914711,40.38291931,43.8899498,44.98485184,45.63481903,45.86822128,46.55434036,47.93753052,49.55244064,51.03625107,51.9854393,53.289711,54.69644928,55.9065094,56.46247864,56.75363922,57.58110809,58.00408173,59.01327133,60.14204025,61.39395905,62.3875618,63.84555817,65.94856262,67.8727417,68.88420868,70.85282,72.36626,73.37607,74.96966,76.05867,76.3278,76.70779,76.3728,76.88293
North Macedonia,MKD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.12917328,75.39964294,76.52422333,77.56510925,78.19698334,79.25824738,80.20085144,81.3482,81.61262,80.9037,81.55897,81.31914,81.5254,,81.57062,81.22993,81.01089,82.19671,,82.39088,80.94807,80.56839,81.89322,,,
Mali,MLI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,4.472869873,4.600090027,5.021420002,5.405200005,6.078209877,6.741580009,7.465950012,8.393969536,9.097700119,8.958760262,7.099500179,8.236229897,7.474410057,7.561270237,6.805449963,,6.101719856,6.228059769,6.88214016,6.797989845,7.230979919,8.27134037,8.379329681,9.57365036,10.73223972,11.27521992,12.28388023,13.36760998,15.1076498,17.45372,,,22.12538,23.99396,25.83254,27.70746,30.30554,33.73199,36.67199,39.2861,41.23256,,41.81767,44.01817,41.72014,42.99298,41.52314,41.02728
Malta,MLT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,54.66690826,64.43538666,65.72226715,66.79665375,74.52388763,75.75559235,71.77391052,69.92336273,67.92048645,71.52308655,68.90299988,75.33647156,79.00350952,81.38672638,80.44693756,78.1076889,76.53296661,77.29418945,79.3538208,82.04988861,82.56127167,86.14266205,85.91175079,86.00708771,86.89495087,85.45440674,86.68573761,87.5417099,87.29165649,89.18391,89.86926,90.57868,92.95392,104.5033,101.93563,97.98584,99.94029,100.20958,,104.2411,93.30612,94.04103,94.07425,94.43334,94.90859,95.80822,,
Myanmar,MMR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,20.16214943,20.58510971,21.3241806,,,21.25407028,19.90916061,19.37410927,20.41684914,20.44071007,21.34841919,22.81310081,23.50740051,23.32106972,23.05209923,23.20743942,23.99194908,23.83428001,24.89454079,19.53017998,21.66638947,23.5173893,23.75757027,24.95215034,28.26950073,,,,33.19311142,36.87453,37.79251,39.48208,40.11624,43.26484,44.33735,46.31121,46.23882,48.54856,47.93277,48.13747,,,,51.78527,,60.31562,64.28116,
Middle East & North Africa (excluding high income),MNA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,25.29910088,25.47854042,27.81185913,29.30179024,30.87294006,33.26874924,35.62615967,38.00577927,40.08106995,41.43790817,42.38528824,43.04581833,44.35131073,45.21112823,46.2468605,47.47182846,49.62197876,51.0954895,51.82640839,52.98669815,56.06285858,56.39459991,55.94900131,57.4040184,60.07976913,60.48976898,60.82674026,62.53987122,64.29907227,66.05471802,67.24880981,68.20384216,69.15962219,70.23992157,71.39073944,71.05793762,71.1219635,69.75067139,70.5184021,71.84249878,72.29813,75.49308,76.38943,74.19514,74.95031,75.73016,76.73283,77.23367,77.6646
Montenegro,MNE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.95622,93.4446,94.48577,95.55546,95.74757,95.3828,97.51123,100.3546,93.38107,93.13046,,,92.69518,90.54211,89.9216,
Mongolia,MNG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,64.03105927,64.98551178,73.31117249,74.28668976,76.18115234,76.41809082,,,81.17015839,83.41861725,85.30020142,,84.66889191,,,87.5223465,,,,88.70915985,84.63585663,76.95155334,67.31360626,66.05780029,62.6953392,63.40888977,61.0424881,61.89284897,61.12226105,65.11741,71.66761,75.985,82.79679,87.83099,90.29857,89.8764,,,97.61665,91.51935,,,,,,,,
Northern Mariana Islands,MNP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,3.04576993,3.195600033,3.681050062,,,,2.695050001,3.215440035,4.264750004,5.611929893,5.347599983,7.554959774,8.37528038,,7.422379971,7.521140099,5.811600208,,,7.323050022,7.318910122,7.024129868,7.051819801,7.123320103,7.606770039,,,,5.291039944,6.19735,6.97698,8.62437,,11.01586,13.44469,15.72593,18.40807,20.57022,23.24377,25.22641,25.99673,25.50679,34.0909,33.379,33.56939,,35.40672,
